Adduct,m/z,CCS(Å2),Charge,Instrument,Type,Approach,Calibrant,DOI,Update date,ID
[M-H]-,577.1563,224.9,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00001488
[M+H]+,301.0707,164.8,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001489
[M-H]-,299.0561,170.7,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00001489
[M+H]+,319.0449,167.3,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001490
[M+H]+,319.0449,174.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001490
[M+Na]+,341.0269,193.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001490
[M+H]+,301.0707,159.4,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001491
[M+H]+,417.1180,196.4,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001492
[M+H]+,268.1041,156.6,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001493
[M+Na]+,290.0861,171.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1093/bioinformatics/btx305,2021-02-25,AllCCS00001493
[M-H]-,266.0895,168.4,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1093/bioinformatics/btx305,2021-02-25,AllCCS00001493
[M-H]-,266.0895,158.1,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/C8AN00902C,2021-02-25,AllCCS00001493
[M+H]+,472.2303,204.4,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001494
[M+H]+,244.0928,150.5,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001495
[M+H]+,244.0928,154.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1093/bioinformatics/btx305,2021-02-25,AllCCS00001495
[M+Na]+,266.0748,162.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1093/bioinformatics/btx305,2021-02-25,AllCCS00001495
[M+H]+,268.1041,156.4,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001496
[M+H]+,366.0610,168.8,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001497
[M+H]+,470.1435,215.3,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001498
[M+H]+,259.1037,153.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001499
[M+H]+,300.0761,164.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001500
[M+Na]+,679.1457,266.1,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001501
[M+H]+,483.1286,213.6,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001502
[M-H2O+H]+,397.1282,189.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001503
[M+H]+,355.1176,171.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001504
[M-H2O+H]+,397.1282,190.9,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001505
[M+H]+,609.2959,240.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001506
[M+H]+,393.2072,186.7,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001507
[M+H]+,373.2374,193.8,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001508
[M+H]+,518.1704,223.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001509
[M+H]+,518.1704,226.3,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS00001509
[M+H]+,518.1704,227.2,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,MajorMix,https://doi.org/10.1016/j.aca.2018.09.065,2021-02-27,AllCCS00001509
[M+Na]+,540.1524,224.0,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS00001509
[M+Na]+,540.1524,226.4,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,MajorMix,https://doi.org/10.1016/j.aca.2018.09.065,2021-02-27,AllCCS00001509
[M-H]-,516.1558,221.3,1,Modified Waters Synapt G2-Si HDMS,TWIMS,Empirical method,NA,https://doi.org/10.1021/acs.est.0c05713,2021-02-25,AllCCS00001509
[M+H]+,180.0867,145.2,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001510
[M+H]+,390.1482,189.6,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001511
[M+H]+,443.1830,200.1,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001512
[M+H]+,585.2906,234.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001513
[M+H]+,333.1657,174.3,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001514
[M+H]+,781.4369,322.5,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001515
[M+H]+,646.2553,231.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001516
[M+H]+,812.4804,269.7,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001517
[M+H]+,505.2596,218.1,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001518
[M+H]+,311.1543,184.8,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001519
[M+Na]+,826.4713,267.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001520
[M+H]+,397.2374,198.2,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001521
[M+H]+,383.1788,185.2,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001522
[M+H]+,823.4111,284.9,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001523
[M-H]-,821.3965,277.7,-1,Bruker timsTOF Pro,TIMS,Empirical method,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.3390/metabo10010013,2021-02-25,AllCCS00001523
[M+H]+,817.3278,252.5,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001524
[M+H]+,359.1184,168.7,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001525
[M+H]+,845.3591,259.8,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001526
[M+H]+,415.3207,208.4,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001527
[M+H]+,985.5003,289.4,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001528
[M+H]+,629.3109,239.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001529
[M+Na]+,445.2925,198.1,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001530
[M+Na]+,431.2769,195.6,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001531
[M+Na]+,431.2769,204.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1007/s00216-019-01869-0,2021-02-25,AllCCS00001531
[M-H]-,407.2803,204.5,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1007/s00216-019-01869-0,2021-02-25,AllCCS00001531
[M+H]+,400.1755,194.5,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001532
[M+H]+,400.1755,197.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1007/s00216-016-9460-9,2021-02-25,AllCCS00001532
[M+H]+,344.1493,181.0,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001533
[M+H]+,179.0018,126.9,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001534
[M+H]+,138.9735,112.5,1,Waters Synapt G2-Si HDMS,TWIMS,Empirical method,PolyAla and drug-like mix,https://doi.org/10.1021/acs.analchem.7b01709,2019-08-12,AllCCS00001535
[M-H]-,104.0353,136.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001741
[M+H]+,120.0655,127.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001742
[M+H]+,120.0655,126.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001742
[M-H]-,118.0509,141.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001742
[M-H]-,118.0509,121.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001742
[M-H]-,118.0509,120.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001742
[M+Na]+,144.0090,151.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001743
[M-H]-,120.0124,144.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001743
[M-H]-,120.0124,149.2,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/C8AN00902C,2021-02-25,AllCCS00001743
[M+H]+,132.0655,128.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001744
[M+H]+,132.0655,128.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001744
[M+Na]+,154.0475,130.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001744
[M+Na]+,154.0475,130.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001744
[M-H]-,130.0509,130.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001744
[M-H]-,130.0509,125.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001744
[M-H]-,130.0509,124.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001744
[M+H]+,132.1019,132.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.6b04171,2021-02-25,AllCCS00001745
[M-H]-,130.0873,134.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001745
[M+H]+,132.1019,135.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.6b04171,2021-02-25,AllCCS00001746
[M-H]-,130.0873,135.8,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001746
[M+H]+,133.0608,131.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001747
[M+Na]+,155.0428,131.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001747
[M-H]-,131.0462,127.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001747
[M-H]-,131.0462,123.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001747
[M-H]-,131.0462,121.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001747
[M-H]-,132.0302,121.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001748
[M-H]-,132.0302,120.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001748
[M-H]-,132.0302,118.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001748
[M-H]-,132.0302,121.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001749
[M-H]-,132.0302,120.4,-1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.7b01729,2021-02-23,AllCCS00001749
[M-H]-,132.0302,119.2,-1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.7b01729,2021-02-23,AllCCS00001749
[M+H]+,147.0764,133.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001750
[M+Na]+,169.0584,138.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001750
[M-H]-,145.0618,132.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001750
[M+Na]+,180.0632,146.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001751
[M-H]-,156.0666,142.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001751
[M+Na]+,188.0683,138.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001752
[M-H]-,164.0717,141.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001752
[M-H]-,173.0568,137.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001753
[M+H]+,181.0642,139.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001754
[M+H]+,181.0642,137.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001754
[M+H]+,181.0642,136.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001754
[M+Na]+,203.0462,143.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001754
[M+Na]+,203.0462,138.5,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001754
[M+Na]+,203.0462,138.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001754
[M-H]-,179.0496,141.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001754
[M-H]-,179.0496,136.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001754
[M-H]-,179.0496,136.2,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001754
[M+H]+,190.0710,139.0,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001755
[M+Na-2H]-,210.0384,144.1,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001755
[M+Na-2H]-,210.0384,143.3,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001755
[M+Na]+,212.0530,142.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001755
[M+Na]+,212.0530,149.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001755
[M+Na]+,212.0530,142.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001755
[M-H]-,188.0564,139.6,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001755
[M-H]-,188.0564,137.4,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001755
[M-H]-,188.0564,136.9,1,Agilent 6560 DTIM-QTOF,DTIMS,Single-field,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1021/acs.analchem.8b04322,2019-08-12,AllCCS00001755
[M+H]+,212.0918,158.7,1,Agilent 6560 DTIM-QTOF,DTIMS,Multiple-fields,ESI Low Concentration Tuning Mix (Agilent),https://doi.org/10.1039/c7sc03464d,2019-08-12,AllCCS00001756
